"Genus","Species","Taxon","Date","Longitude","Latitude","Elevation (m)","Location Quality","Source","Citation"
"Rumex","crispus","Rumex crispus","1978-05-20","-119.771088","34.016528","","low","UCSB","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1987-08-01","-119.88453","34.05124","","low","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1979-05-01","-120.3481","34.03726","122","medium","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1979-04-30","-120.35163","34.04664","3","low","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1984-05-04","-119.68365","34.01859","","medium","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1995-02-10","-120.3497","34.041","152","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1989-03-28","-119.87387","34.02355","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1979-05-01","-120.0885","34.001","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1982-03-07","-120.0749","34.0122","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1977-04-28","-120.01707","33.98037","76","medium","Cal BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2015-03-19","-120.0601","33.9604","288","medium","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1978-05-11","-120.0007","33.9717","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1979-05-01","-120.0327","33.983","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1988-04-26","-120.0796","33.9649","","low","Santa Barbara BG","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1977-04-28","-120.02333","33.97778","76","low","UC Riverside","Consortium of California Herbaria [CCH]. 2025. Specimen data from CCH contributing herbaria. Retrieved from Calflora https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1976-01-01","-120.650002","34.919998","1","low","The Nature Conservancy","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2009-01-01","-119.534854","34.399615","5","low","UC Natural Reserve System","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2005-01-01","-120.419082","34.68284","80","low","Elihu Gevirtz http://www.elihugevirtz.com/","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2004-01-01","-120.441055","34.699636","119","low","Elihu Gevirtz http://www.elihugevirtz.com/","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1990-08-14","-120.666961","34.903178","113","medium","Land Trust of Santa Barbara County; Storrer and Semonsen Environmental Services.","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2009-04-01","-120.088934","34.731332","360","low","","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","1997-01-01","-120.42006","34.68567","85","medium","California State Parks","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.6875","34.5625","599","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.8125","34.5625","406","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.9375","34.4375","27","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.8125","34.4375","15","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.6875","34.4375","164","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.5625","34.4375","271","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.9375","34.6875","684","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.6875","34.9375","664","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-119.8125","34.9375","830","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
"Rumex","crispus","Rumex crispus","2012-01-01","-120.1075","33.9025","","low","calweedmapper.cal-ipc.org","Calflora [web application]. 2025. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Jan 31, 2025."
